record_id,Hierarchy,Status,Name,Slug,Parent,Count,Description,Taxonomy,"Full hierarchy","Old Platform ID",View,Icon,"Listings Full Count","Custom Landing Page (optional)","Icon Option","Icon 2",Color,"Text Color","Seopress Redirections Type",Image,"Seopress Redirections Logged Status","Listing Type(s)"
13608,1,active,"Bowling & Billiards",bowling-billiards,"Entertainment Venues",0,,job_listing_category,"Entertainment Venues > Bowling & Billiards",,https://visita.co.za/category/bowling-billiards/,,"{""businesses-services"":13}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5368,2,active,"Bowling Alley",bowling-alley,"Bowling & Billiards",5,,job_listing_category,"Entertainment Venues > Bowling & Billiards > Bowling Alley",,https://visita.co.za/category/bowling-alley/,,"{""businesses-services"":5}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6352,2,active,"Pool Hall",pool-hall,"Bowling & Billiards",8,,job_listing_category,"Entertainment Venues > Bowling & Billiards > Pool Hall",,https://visita.co.za/category/pool-hall/,,"{""businesses-services"":8}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13605,1,active,"Cinemas & Theaters",cinemas-theaters,"Entertainment Venues",0,,job_listing_category,"Entertainment Venues > Cinemas & Theaters",,https://visita.co.za/category/cinemas-theaters/,,"{""businesses-services"":8}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13616,2,active,"IMAX Theater",imax-theater,"Cinemas & Theaters",0,,job_listing_category,"Entertainment Venues > Cinemas & Theaters > IMAX Theater",,https://visita.co.za/category/imax-theater/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5905,2,active,"Movie Theater",movie-theater,"Cinemas & Theaters",8,,job_listing_category,"Entertainment Venues > Cinemas & Theaters > Movie Theater",,https://visita.co.za/category/movie-theater/,,"{""businesses-services"":8}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13607,1,active,"Gaming & Arcades",gaming-arcades,"Entertainment Venues",0,,job_listing_category,"Entertainment Venues > Gaming & Arcades",,https://visita.co.za/category/gaming-arcades/,,"{""businesses-services"":11}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13619,2,active,"Escape Room",escape-room,"Gaming & Arcades",0,,job_listing_category,"Entertainment Venues > Gaming & Arcades > Escape Room",,https://visita.co.za/category/escape-room/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5369,2,active,"Video Arcade",video-arcade,"Gaming & Arcades",11,,job_listing_category,"Entertainment Venues > Gaming & Arcades > Video Arcade",,https://visita.co.za/category/video-arcade/,,"{""businesses-services"":11}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
16037,0,active,"Environmental & Geotechnical Services",environmental-geotechnical-services,0,0,,job_listing_category,"Environmental & Geotechnical Services",,https://visita.co.za/category/environmental-geotechnical-services/,,"{""businesses-services"":87}",,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
7345,1,active,"Environmental Engineering",environmental-engineering,"Environmental & Geotechnical Services",8,,job_listing_category,"Environmental & Geotechnical Services > Environmental Engineering",,https://visita.co.za/category/environmental-engineering/,,"{""businesses-services"":8}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
16039,2,active,"Environmental Impact Assessments (EIA)",environmental-impact-assessments,"Environmental Engineering",0,,job_listing_category,"Environmental & Geotechnical Services > Environmental Engineering > Environmental Impact Assessments (EIA)",,https://visita.co.za/category/environmental-impact-assessments/,,,,icon,,,,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
16040,2,active,"Site Remediation & Cleanup",site-remediation-cleanup,"Environmental Engineering",0,,job_listing_category,"Environmental & Geotechnical Services > Environmental Engineering > Site Remediation & Cleanup",,https://visita.co.za/category/site-remediation-cleanup/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
16041,2,active,"Waste Management Solutions",waste-management-solutions,"Environmental Engineering",0,,job_listing_category,"Environmental & Geotechnical Services > Environmental Engineering > Waste Management Solutions",,https://visita.co.za/category/waste-management-solutions/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
7305,1,active,"Geotechnical Engineering",geotechnical-engineering,"Environmental & Geotechnical Services",13,,job_listing_category,"Environmental & Geotechnical Services > Geotechnical Engineering",,https://visita.co.za/category/geotechnical-engineering/,,"{""businesses-services"":13}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
16043,2,active,"Foundation Engineering",foundation-engineering,"Geotechnical Engineering",0,,job_listing_category,"Environmental & Geotechnical Services > Geotechnical Engineering > Foundation Engineering",,https://visita.co.za/category/foundation-engineering/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
16044,2,active,"Slope Stability & Landslide Prevention",slope-stability-landslide-prevention,"Geotechnical Engineering",0,,job_listing_category,"Environmental & Geotechnical Services > Geotechnical Engineering > Slope Stability & Landslide Prevention",,https://visita.co.za/category/slope-stability-landslide-prevention/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
16042,2,active,"Soil Testing & Analysis",soil-testing-analysis,"Geotechnical Engineering",0,,job_listing_category,"Environmental & Geotechnical Services > Geotechnical Engineering > Soil Testing & Analysis",,https://visita.co.za/category/soil-testing-analysis/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
16045,1,active,"Renewable Energy Projects",renewable-energy-projects,"Environmental & Geotechnical Services",0,,job_listing_category,"Environmental & Geotechnical Services > Renewable Energy Projects",,https://visita.co.za/category/renewable-energy-projects/,,"{""businesses-services"":66}",,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
16047,2,active,"Bioenergy Facility Construction",bioenergy-facility-construction,"Renewable Energy Projects",0,,job_listing_category,"Environmental & Geotechnical Services > Renewable Energy Projects > Bioenergy Facility Construction",,https://visita.co.za/category/bioenergy-facility-construction/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
372,2,active,"Solar Energy Installation",solar-energy-installation,"Renewable Energy Projects",66,,job_listing_category,"Environmental & Geotechnical Services > Renewable Energy Projects > Solar Energy Installation",,https://visita.co.za/category/solar-energy-installation/,,"{""businesses-services"":66}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,https://visita.co.za/wp-content/uploads/2024/07/Solar-energy-contractor.jpg?wpId=181398,both,"Businesses & Services, All Businesses & Spaces"
16046,2,active,"Wind Farm Construction",wind-farm-construction,"Renewable Energy Projects",0,,job_listing_category,"Environmental & Geotechnical Services > Renewable Energy Projects > Wind Farm Construction",,https://visita.co.za/category/wind-farm-construction/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
17810,0,active,"Environmental consultant",environmental-consultant,0,1,,job_listing_category,"Environmental consultant",,https://visita.co.za/category/environmental-consultant/,,"{""businesses-services"":1}",,icon,,,,,,,
16108,0,active,"Environmental Services",environmental-services,0,0,,job_listing_category,"Environmental Services",,https://visita.co.za/category/environmental-services/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
16111,1,active,"Ballast Water Treatment Services",ballast-water-treatment-services,"Environmental Services",0,,job_listing_category,"Environmental Services > Ballast Water Treatment Services",,https://visita.co.za/category/ballast-water-treatment-services/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
16112,1,active,"Emission Control Solutions",emission-control-solutions,"Environmental Services",0,,job_listing_category,"Environmental Services > Emission Control Solutions",,https://visita.co.za/category/emission-control-solutions/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
16109,1,active,"Oil Spill Response",oil-spill-response,"Environmental Services",0,,job_listing_category,"Environmental Services > Oil Spill Response",,https://visita.co.za/category/oil-spill-response/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
16110,1,active,"Waste Management",waste-management,"Environmental Services",0,,job_listing_category,"Environmental Services > Waste Management",,https://visita.co.za/category/waste-management/,,,,icon,,,,,,,"Businesses & Services, All Businesses & Spaces"
13068,0,active,"Equipment & Supplies",equipment-supplies,0,0,,job_listing_category,"Equipment & Supplies",,https://visita.co.za/category/equipment-supplies/,,"{""businesses-services"":77}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6156,1,active,"Farm Equipment Supplier",farm-equipment-supplier,"Equipment & Supplies",77,,job_listing_category,"Equipment & Supplies > Farm Equipment Supplier",,https://visita.co.za/category/farm-equipment-supplier/,,"{""businesses-services"":77}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Farm-equipment-supplier.jpg?wpId=181195,,"Businesses & Services, All Businesses & Spaces"
308,0,active,"Equipment Rental Agency",equipment-rental-agency,0,28,,job_listing_category,"Equipment Rental Agency",,https://visita.co.za/category/equipment-rental-agency/,,"{""businesses-services"":28}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13082,0,active,"Equipment Rentals",equipment-rentals,0,0,,job_listing_category,"Equipment Rentals",,https://visita.co.za/category/equipment-rentals/,,"{""businesses-services"":37}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13208,1,active,"Audio Visual Equipment Rental",audio-visual-equipment-rental,"Equipment Rentals",0,,job_listing_category,"Equipment Rentals > Audio Visual Equipment Rental",,https://visita.co.za/category/audio-visual-equipment-rental/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
2061,1,active,"Party Equipment Rental Service",party-equipment-rental-service,"Equipment Rentals",27,,job_listing_category,"Equipment Rentals > Party Equipment Rental Service",,https://visita.co.za/category/party-equipment-rental-service/,,"{""businesses-services"":27}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
2932,1,active,"Tent Rental Service",tent-rental-service,"Equipment Rentals",12,,job_listing_category,"Equipment Rentals > Tent Rental Service",,https://visita.co.za/category/tent-rental-service/,,"{""businesses-services"":12}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
17978,0,active,"Evangelical church",evangelical-church,0,2,,job_listing_category,"Evangelical church",,https://visita.co.za/category/evangelical-church/,,"{""community-spaces"":2}",,icon,,,,,,,
18004,0,active,"Event planner",event-planner-2,0,1,,job_listing_category,"Event planner",,https://visita.co.za/category/event-planner-2/,,"{""community-spaces"":1}",,icon,,,,,,,
13078,0,active,"Event Planning & Management",event-planning-management,0,0,,job_listing_category,"Event Planning & Management",,https://visita.co.za/category/event-planning-management/,,"{""businesses-services"":381,""community-spaces"":2}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
828,1,active,"Conference Center",conference-center,"Event Planning & Management",231,,job_listing_category,"Event Planning & Management > Conference Center",,https://visita.co.za/category/conference-center/,https://visita.co.za/wp-content/uploads/2023/05/0rdboadnbwm.jpg?wpId=53091,"{""businesses-services"":230,""community-spaces"":1}",,image,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2023/05/blgofmpilr0.jpg?wpId=53090,,"Businesses & Services, All Businesses & Spaces"
6554,1,active,"Convention Center",convention-center,"Event Planning & Management",5,,job_listing_category,"Event Planning & Management > Convention Center",,https://visita.co.za/category/convention-center/,,"{""businesses-services"":4,""community-spaces"":1}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5360,1,active,"Corporate Entertainment Service",corporate-entertainment-service,"Event Planning & Management",9,,job_listing_category,"Event Planning & Management > Corporate Entertainment Service",,https://visita.co.za/category/corporate-entertainment-service/,,"{""businesses-services"":9}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13199,1,active,"Corporate Event Planner",corporate-event-planner,"Event Planning & Management",0,,job_listing_category,"Event Planning & Management > Corporate Event Planner",,https://visita.co.za/category/corporate-event-planner/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
1569,1,active,"Event Management Company",event-management-company,"Event Planning & Management",57,,job_listing_category,"Event Planning & Management > Event Management Company",,https://visita.co.za/category/event-management-company/,,"{""businesses-services"":57}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Event-management-company.jpg?wpId=181189,,"Businesses & Services, All Businesses & Spaces"
454,1,active,"Event Planner",event-planner,"Event Planning & Management",67,,job_listing_category,"Event Planning & Management > Event Planner",,https://visita.co.za/category/event-planner/,,"{""businesses-services"":67}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Event-planner.jpg?wpId=181190,,"Businesses & Services, All Businesses & Spaces"
